id,text,label,class
1.1270847725750557e+18,@AlexMyers @ManifestLDN @BrewDog @BrewDogUSA @_AlexMair_ @tanisharobinson @prweek I never did get reimbursed for th… https://t.co/6we0rGhB6P,NOT,non-hateful
1.1301523900389745e+18,"RT @TimSeeksTruth: After viewing this video, if there remains doubt that Islam seeks world domination through Jihad, then you're not paying…",NOT,non-hateful
1.1303047942860104e+18,RT @KillaDayDay2000: Apple needs to get their shit together,HOF,hateful
1.1302014759829996e+18,shane bieber is the fucking man,HOF,hateful
1.1238046213094522e+18,RT @taekookmemories: OH DAMN YAS https://t.co/thcCVAEH7k,HOF,hateful
1.1236844419420364e+18,@moh_kohn @DavieGreig @IAMKP That's why I come here. Occasionally you get great info but most of the time is like that python sketch.,NOT,non-hateful
1.1269125628623584e+18,RT @AliceAvizandum: Just for once I would like it if white trans women didn’t act like we’re the only oppressed minority in the course of h…,NOT,non-hateful
1.126957601277739e+18,@GStandsForGay You're welcome 🤗😍,NOT,non-hateful
1.1270344828910796e+18,"@realDonaldTrump Any six year old could tell you, by stonewalling and lawyering up on every-single-request from Con… https://t.co/XgSalKVcdz",NOT,non-hateful
1.123756743345963e+18,RT @NudecelebsNude: Gwyneth Paltrow offering her tit for you to suck on https://t.co/XZAb4J8GTZ,HOF,hateful
1.130110430247084e+18,i hope u guys have cool cardboard games and card games or else i ain’t coming over @dropsofmauve @fleurdrouh,NOT,non-hateful
1.1268013257008088e+18,@MFNugent__ GO ON SNAPCHAT AND DO IT,NOT,non-hateful
1.1301714657379407e+18,its fucking MUSIC sunny,HOF,hateful
1.1237283227630836e+18,"If you're happy about the ""virgin killer"" sweater love live art, rather than disturbed... Get the fuck out of here",HOF,hateful
1.1302947950819613e+18,The worst part of being truly alone is you think about all the times you wished that everyone would just leave you… https://t.co/6NQaeQ3M8P,NOT,non-hateful
1.1237854953040772e+18,RT @pradakookie: ISTG THE LOOK ON HIS FACE INTERNATIONAL PLAYBOY RIGHT THERE BTCHES!!!   @BTS_twt #BBMAs https://t.co/Vk55yWLjPW,HOF,hateful
1.1269477320804188e+18,@Justice_King20 @LeakerOfGTS @GrimsToyShow Keep up the good work!!! END GTS FOR GOOD!!!! FUCK GRIMACE!  #FUCKGTS,HOF,hateful
1.1236449399660623e+18,2/x AGAIN 🔥 what the F*ck is going on in Arizona ?! ----&gt; Mom says her toddler was bitten 25 times at daycare but n… https://t.co/ec6Tcf4x5D,HOF,hateful
1.1268218316572957e+18,"@TeosGame Please, keep all spellings of ‘God’ with a lowercase ‘G’. I want to continue to see people lose their shit over this.",HOF,hateful
1.12695011025084e+18,Streaming bloons tower defense and probably other games like that  come join https://t.co/l4BfTefkdJ,NOT,non-hateful
1.126979801724674e+18,What I will say is that I save a fuck Ton of Money when I isolate myself.,HOF,hateful
1.1236402087995556e+18,"@QueenAn85014220 @kaira_swift00 @JasJazzy_OT7 @loving_vkook @BTS_twt goodnight Laila, get some rest and be ready fo… https://t.co/QrYHRf6fXT",NOT,non-hateful
1.1302256058097212e+18,RT @__dcxi: June need to come on ‼️,NOT,non-hateful
1.1235722778517668e+18,"RT @misayeon: There’s less articles being written about Sana’s post and more are clarifying the facts now, that she never mentioned the emp…",NOT,non-hateful
1.1300168762961468e+18,"“Yeah, bees. Like when you let them sting you.”  “You let bees sting you?”  “I don’t want to kill them by swatting them away!”  honestly me",NOT,non-hateful
1.1268739710334237e+18,RT @the_ironsheik: #DearMeTenYearsAgo GO FUCK YOURSELF,HOF,hateful
1.1270442807475364e+18,RT @trumpdumpcare: @thehill .@thehill   We call for #Pence to be removed from office for saying #Trump is innocent of #RussianCollusion and…,NOT,non-hateful
1.1268854466744689e+18,RT @ImJustToinee: Receiving a C in a class you know was hard asf and you’re just glad you didn’t fail so you don’t have to take the class a…,NOT,non-hateful
1.1268517873807278e+18,you’d be blind to not see the heart eyes i have for you.,NOT,non-hateful
1.1237933722196253e+18,"unfortunately a personal situation has caused my mood to go bad right now, so i'm gonna go watch the bt21 video &amp; j… https://t.co/N453G5MQZS",NOT,non-hateful
1.1235888159924388e+18,RT @hoegenic: when you're having a mental breakdown and your parent suddenly comes into your room without knocking https://t.co/xp5UB26NKX,NOT,non-hateful
1.1236558954921204e+18,RT @_kathleenannn: - its 2am and all i can think about is you🤦,NOT,non-hateful
1.1268159806032814e+18,ass ass ass by molly brazy,HOF,hateful
1.1237502841221038e+18,@darkenedsabers Fuck yeah! Let’s go!!! [He puts on one of Althur’s extra helment and gets on the back of the bike],HOF,hateful
1.1235095562507343e+18,"RT @zzolwkyyy: i don’t want you to fix me, i want you to be patient while i figure myself out",NOT,non-hateful
1.1236790354926388e+18,"@UtdAlii @FCBarcelona Ask shit questions, get shit answers, Ali.",HOF,hateful
1.1270439578112328e+18,RT @saucequad: I fucking love the class group chat,HOF,hateful
1.1237639617558404e+18,RT @DanAndShay: need a pic with @BTS_twt tonight,NOT,non-hateful
1.1270221977369722e+18,RT @carrieksada: @Uncle_Jimbo @JonahNRO I would be fine with someone putting a muzzle on Jonah’s big mouth. Never forgetting that @NRO stoo…,NOT,non-hateful
1.1237912750592408e+18,RT @trish_regan: .@jguaido telling me tonight that Venezuelan dictator #NicolasMaduro is so WEAK he doesn't even have the support of his ar…,NOT,non-hateful
1.1236801889219912e+18,Come and see 🐖 jιe🎖➴͜͡ᴊ•ᴡ's LIVE in #BIGOLIVE: im fine ☺️   https://t.co/Wa8zQ3t78K https://t.co/6XfgQ4GzWm,NOT,non-hateful
1.126843138721579e+18,"RT @AidenWolfe: Trump doesn't have a ""cabinet."" What you see unfolding in the White House is an orgy of self-debasement, with each particip…",NOT,non-hateful
1.1236300544061562e+18,RT @bellaarobinss: Good morning from mommy’s perfect soles ☀️🦶🏽✨  Start my morning off right 💕  $end $15 for “good morning 💛☀️”  If you can…,NOT,non-hateful
1.1238059718837327e+18,@TheFrankComin fuck her like it’s the end of the world.,HOF,hateful
1.1269711656779037e+18,RT @trickattacks: on my way to be a fucking dumbass https://t.co/1QvVsVJ8pO,HOF,hateful
1.1270154910742528e+18,"RT @htownbucky: 3,000 rts and i’ll get america’s ass tattooed on my ass https://t.co/fI063DBctC",HOF,hateful
1.1237581232888052e+18,RT @yoonminfocus: everyone: small ass signatures  jungkook: HERES MINE   https://t.co/q4uH67d0PG,HOF,hateful
1.1267930796906865e+18,"RT @taidaiso: https://t.co/pIgv3yz0FV  ""#RT If you want to fuck my pussy and cum inside. Are you 18+ click on bellow 👇👇👇👇for learn how to s…",HOF,hateful
1.123738351339737e+18,I say do whatever the fuck makes u happy and expresses who you are! I make my own rules - Adam Lambert,HOF,hateful
1.1235107096634776e+18,RT @redfoxx92: Come play with my asshole in 1 hour! @ManyVids  https://t.co/EVxQGPtOTu  🤩🤩🤩 https://t.co/qIxC3UsjZL  I want to be stretched…,HOF,hateful
1.123537146361602e+18,RT @lovdayo: Fellow Nigerians When someone collapses or faints  That is not the time to pour water on their face  You are probably causing…,NOT,non-hateful
1.1302708036464067e+18,"RT @PoemsbyCheyenne: ""Why? Why did you throw everything away? I needed it! I needed to hold something of hers now that she's gone. And you…",NOT,non-hateful
1.13026478901871e+18,"RT @GuitarMoog: As for bullshit being put about by people who do know better, neither of the two biggest groups in the EP are going to get…",HOF,hateful
1.1270456900671242e+18,Director Preconstruction for Developer #McLean #Jobs https://t.co/zDKzfgLuDw,NOT,non-hateful
1.126785429292888e+18,"RT @GodGetslastWord: Do we love our President? 🇺🇸🇺🇸🇺🇸  Remember Folks, it's not bragging if you're telling the Truth! 👏👏👏 https://t.co/AWOR…",NOT,non-hateful
1.1268491323946804e+18,@lianamurphy @SocialM85897394 Labour is definitely not democratic. So what idiots are going to vote for you. Quite… https://t.co/IE6r6tdLaZ,HOF,hateful
1.126840634734551e+18,Rhea panics. Know more on #KumkumBhagya tonight on @Zeetv.  @Ektaravikapoor #ShobhaKapoor @ChloeJFerns @sritianne… https://t.co/MtWPLbm6Rg,NOT,non-hateful
1.1235795130137027e+18,"@HoffmannAnja @QBentM @Hegnar_no You know, you're absolutely right😀🧡",NOT,non-hateful
1.1300638524759982e+18,RT @QuadAlbumLive: Carlisle.. See you tonight! Come and enjoy the full double album performed live by 8 piece band The Goldhawks at @SandsC…,NOT,non-hateful
1.1268293730368797e+18,"Its a year now brother  We all do miss you but I know your close, have a sound rest brother. https://t.co/W3vxLJSvI6",NOT,non-hateful
1.1237743971715564e+18,i cannot express this shit enough !!!!!!,HOF,hateful
1.1268160560965016e+18,"RT @JesseNeon: My idiot furry son has one job at night - bork at things and make them go away. Easy, right?   HOWEVER, a bear has learned t…",HOF,hateful
1.1301883058683452e+18,RT @hondadeal4vets: Be happy and remember don’t give one fuck,HOF,hateful
1.1235724833726382e+18,"RT @JUSTN4Z: (part 1/2)  here is my catalogue for doujima 2019 ✨ i'll be at booth C14 ""pls feed us"" with my friendos see you this weekend i…",NOT,non-hateful
1.1303058092865536e+18,RT @danytargyryen: emilia loves dany so much and genuinely cares about what people think about her because she’s dany and dany is her and i…,NOT,non-hateful
1.1302794019526656e+18,"RT @BitterSanny: Like father, Like son อีกแล้ววววววววววว https://t.co/JJjCLY8lLa",NOT,non-hateful
1.1268476350197144e+18,RT @TonySaying: Fucking ...... FLANOS https://t.co/VOyEF0ZXo4,HOF,hateful
1.1269114010067188e+18,@GOPChairwoman @realDonaldTrump Lies all lies https://t.co/IxElo1lF7N,HOF,hateful
1.1302183161261998e+18,RT @Iovekurapika: kakashi said shut yo bitch ass up https://t.co/1afMbr448F,HOF,hateful
1.1237097419670076e+18,"If I ever make it in this industry, I somehow want to create a free program or mentorship group for minority and un… https://t.co/5EUOzfbGtt",NOT,non-hateful
1.130342392039641e+18,my private has literally just turned into pics of my ass lmao,HOF,hateful
1.1300284567737098e+18,"@bainjal Mlecchaa ass kissing ppl better not preach, how a hindu ought to conduct his faith.",HOF,hateful
1.1237844005823448e+18,"RT @choi_bts2: Sound, lighting, camerawork, vocal, rap, outfits, audiences, mood and our beating hearts, everything were PERFECT!!! The bes…",NOT,non-hateful
1.123546159908311e+18,"RT @jimintical: this closeup 😩 puffy eyes, small nose, thick lips he is a doll the most beautiful man i cant make this shit up https://t.co…",HOF,hateful
1.1269682883560527e+18,RT @Saczak1: WTF is this bullshit? Why is Nigel Farage allowed on the BBC but Heidi Allen isn't?  How is it acceptable to ban centrists whi…,HOF,hateful
1.1302155940354703e+18,Matter fact..... I’m sick of talking.......,HOF,hateful
1.1301421433795748e+18,I have a date tonight and I’m not tryna go to that bitch. I’m tired of drinks and dinner. Can we do sumn else? Damn,HOF,hateful
1.1234935969115505e+18,2 people followed me // automatically checked by https://t.co/Ulua0Fjloc,NOT,non-hateful
1.1236465673560104e+18,"@babarbinatta @SSGPA1 @AyeshaRaza13 sir Babar, I would suggest u shld focus on your polio work only, don't go into blame game",NOT,non-hateful
1.1236490839423754e+18,"@DeeC748 Better stop drinking coffee dear, you’re making Muslims rich",HOF,hateful
1.1235944405543076e+18,RT @cedesrenaa: Having a strict parent made me do a lot of stupid shit on the low https://t.co/9ZF53oeZRR,HOF,hateful
1.1237777190813614e+18,@ShieldDoggo ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀She was nice ? Hah . . . she wanted the dog to go away ! That's why she took off on her b… https://t.co/PiaEVoojGP,NOT,non-hateful
1.1300879487524412e+18,"RT @DeliliaOMalley: 1/ I’m so sick of this shit. I want us to divide into 2 countries. You fucking rednecks can have your red states, shoot…",HOF,hateful
1.1268772845505658e+18,RT @decafmari_: oh man just when you thought the show couldn’t get anymore unrealistic it puts her boyfriend and her dad in a boxing ring..…,HOF,hateful
1.126776579307139e+18,"We’re looking forward to the seminar today. If you’re unable to attend and would like to ask a question, please twe… https://t.co/EqbKlabi6f",NOT,non-hateful
1.12702250394214e+18,"RT @BetsyGervasi: Why does the GOP idiots want to punish women, all the time. How do they think we get pregnant?  It's not a miracle! 🖕🖕 ht…",HOF,hateful
1.1235655963423988e+18,"@cladeek_d @riversidecrew @TrippyPip well, when ppl say it's not going to be as bad as the blitz, that's a clue. re… https://t.co/nW8hmtKnGV",NOT,non-hateful
1.126827976312668e+18,"@realDonaldTrump @Comey : ""The President of the United States cannot be someone who lies  constantly. I thought Rep… https://t.co/IsGUmkdjoq",NOT,non-hateful
1.1235110074548716e+18,Stop recording bitch 😂,HOF,hateful
1.1270349987569212e+18,"RT @SampGetsSnooks: I literally thought to myself, “No way. This can’t be real.”  I just watched a whole ass trailer with my mouth open. Th…",HOF,hateful
1.1236920000527645e+18,RT @gotnctzen: yuta: can you get me a water ariana grande: i’m ariana grande yuta: ok can you get me a water yuta:  yuta: also that’s an aw…,NOT,non-hateful
1.1270071611947048e+18,"RT @ktrndcls: Fuck sex and nudes, lemme give you all the love and respect you deserve.",HOF,hateful
1.1269985083331502e+18,RT @Concretee_: 1 of the hardest things I ever had to do is get away from away from people that I love soo much that didn’t deserve my love…,NOT,non-hateful
1.123690913744683e+18,Seeing Matt and Boomer is so funny bc he’s this big tall guy and Boomer’s a fluffy little chihuahua.,NOT,non-hateful
1.1270214092287304e+18,@FlyerAdam88 That’s too soon 😓lol. I better go get to practicing.,NOT,non-hateful
1.123500827887452e+18,RT @trendychriss: i'm clingy as fuck but i can also get distant as fuck real quick,HOF,hateful
1.1237655346198404e+18,@CXG_80 damn 😭,HOF,hateful
1.1302511617290362e+18,It’s hard for me to give a fuck now,HOF,hateful
1.130317939234812e+18,A screencap from a super hot shower video that I filmed today 🥵 Imagine this perfect Latina ass on your face. Now s… https://t.co/5KKo4TQnoa,HOF,hateful
1.1235202517258936e+18,"RT @iam_juhi: 'Art of Letting Go' as a mother. It's taken a while to get there 😇 Grab your copy of @TLJluxurymag, May 2019 edition! https:/…",NOT,non-hateful
1.1267600621505332e+18,@courteney02x FUCK UP COURTENEY OK,HOF,hateful
1.126853771282219e+18,RT @rodrada123: Fuck the past. Im trying to make a future. Y’all either with me or not.  🍞 🥇 tho!!!,HOF,hateful
1.12380803549807e+18,I actually hate all men none of u wanna fuck me and if u do none of u wanna put up with my obnoxious narcissism ur… https://t.co/f3eviLJ7xP,HOF,hateful
1.1270460088341583e+18,I want Tati to mentor me so baaad,NOT,non-hateful
1.1300047673281004e+18,Can't you just be quite and fuck me,HOF,hateful
1.1269632845639556e+18,"RT @ariannaaa_217: Summer: I just need some dick, I just need some love Tired of fucking with these lame niggas baby, I just need a thug Me…",HOF,hateful
1.1236972597225636e+18,"RT @nyaaaajah: I told my dad “i hate being a broke college student “ he told me “don’t say you’re broke, you’re just in between blessings”…",NOT,non-hateful
1.123626933831344e+18,"Yep, that is America's ass   😂😂",HOF,hateful
1.12695348666556e+18,RT @YoungGawhd: Look at my son. Tell him he’s pretty. https://t.co/0kGwQ4byUk,NOT,non-hateful
