guid,source,date,title,comment,OFF,TGT,GRP,OFF_span,TGT_span,annotator_id,offensiveness,off_start_idx,off_end_idx,target,target_group,tgt_start_idx,tgt_end_idx,label
kold-v1_21861,youtube,2022-01-07,"""사실혼 인정 안 된다""는 법원 동성 부부는 이렇게 답했다 (현장영상) / SBS",니들 안권중요하냐??? 우리도  더러운걸더럽 역겨운걸역겹다 말할권리있다.. 덩상적인  사람이 동물과교미를하거나,True,group,gender-LGBTQ+,"니들 안권중요하냐???, 더러운걸더럽 역겨운걸역겹다 말할권리있다.., 사람이 동물과교미를하거나",,201028,True,"[0, 13, 42]","[11, 40, 60]",[['group']],[['집단-성적 지향-동성애자']],[],[],hateful
kold-v1_05236,youtube,2021-08-19,"미군 이렇게 떠났다? 탈레반, 미군이 파괴한 장비 공개 / 연합뉴스 (Yonhapnews)",철수할때 정말 중요한거를 못가져간다면 파괴라도 하는게 맞지 않나 ㅋㅋㅋㅋ 탈레반들 군침 흘리다 꼴받았나 보네 ㅋㅋㅋㅋ,True,group,race-others,군침 흘리다 꼴받았나 보네 ㅋㅋㅋㅋ,탈레반들,5723,True,[46],[64],[['group']],"[['집단-민족, 인종, 국가-그 외']]",[41],[44],hateful
kold-v1_22124,naver_news,2021-06-28,"일상 속 '젠더 갈등' 1위 男 데이트비용, 女 성추행",돈이 없으면 처만나질 말지 여자는 만나고싶어가지고 ㅋㅋㅋ 잘생기면 여자가 돈 다내고 만남ㅋㅋㅋ,True,group,gender-male,돈이 없으면 처만나질 말지 여자는 만나고싶어가지고 ㅋㅋㅋ ,,233163,True,[0],[31],[['group']],[['집단-성 정체성-남성']],[],[],hateful
kold-v1_36009,naver_news,2021-06-13,"중국동포 자녀에 한국 국적 주면 중국 예속?…국적법 논란, 당사자들 입장은",중국 가서 살아라,True,group,race-chinese,중국 가서 살아라,,83874,True,[0],[8],[['not specified']],[['알 수 없음']],[],[],hateful
kold-v1_33443,naver_news,2021-08-02,"""부끄러움은 국민 몫"" 해외도 놀란 '숏컷 페미' 논란",골방 DDR폐인집단인 일베를 양지로 끌어내 표집단으로 일으켜세운 전략이 폐미로 갈라치는거야!....국민의 힘은 정권획득에 도움이 된다면 외신의 비난쯤은 우스운 넘들이야,True,group,politics-conservative,"골방 DDR폐인집단, 정권획득에 도움이 된다면 외신의 비난쯤은 우스운 넘들이야",국민의 힘,228520,True,[62],[92],[['group']],[['집단-정치-보수']],[55],[59],hateful
kold-v1_36415,youtube,2022-02-16," 끝까지 싸우겠다  법원 판결 이후, 이슬람 갈등 더욱 격화 / KBS 2022.02.16.",사원 건설 허가 해주면 할랄 음식 달라 할 거고 그렇게 음식까지 해주면 일부다처제도 허용해달라고 하겠지.. ㅇㅇ 결사반대,True,group,religion-islam,사원 건설 허가 해주면 할랄 음식 달라 할 거고 그렇게 음식까지 해주면 일부다처제도 허용해달라고 하겠지.. ㅇㅇ 결사반대,,190423,True,[],[],[['group']],[['집단-종교-이슬람교']],[],[],hateful
kold-v1_04812,naver_news,2021-08-24,"박범계 ""아프간인 인도적 체류 적극 검토""…오늘 허용 발표할듯",민주당놈들이랑 1대1일 맞교환하지. 민주당놈들 아프칸으로 가고 아프칸인 우리쪽으로 데려오고.,True,group,politics-progressive,민주당놈들이랑 1대1일 맞교환하지. 민주당놈들 아프칸으로 가고 아프칸인 우리쪽으로 데려오고.,"민주당놈들, 민주당놈들",189836,True,[],[],[['group']],[['집단-정치-진보']],[0],[2],hateful
kold-v1_01103,naver_news,2021-03-12,"[노컷체크]'성차별 면접 논란' 동아제약, 처벌 못한다?",페미는 정신병 여자가 울면 다되는 나라 오히려 사싷을 왜곡해 면접자를 실직하게 만든 여자를 엄중 처벌해야 한다,True,group,others-feminist,페미는 정신병 여자가 울면 다되는 나라 오히려 사싷을 왜곡해 면접자를 실직하게 만든 여자를 엄중 처벌해야 한다,페미,185184,True,[0],[60],"[['group'], ['group']]","[['집단-성 정체성-여성'], ['집단-성 정체성-페미니스트']]","[47, 0]","[48, 1]",hateful
kold-v1_13030,youtube,2021-07-22,"영화로 보는 미국 흑인차별의 역사 | 디트로이트, 노예 12년, 넷플릭스추천",흑인들은 그렇게 차별당하기 싫어하면서 아시아계 사람들을 차별하는 이유를 인문학을 통해 설명해 주실 수 있으신가요?,True,group,race-black,그렇게 차별당하기 싫어하면서 아시아계 사람들을 차별하는,흑인들,237241,True,[5],[32],"[['group'], ['group']]","[['집단-민족, 인종, 국가-흑인'], ['집단-민족, 인종, 국가-흑인']]",[0],[2],hateful
kold-v1_38204,naver_news,2021-08-21,"탈레반 끌어안는 중국…""서구 기준으로 아프간 판단 안돼""",애초에 탈레반을 키운게 미국인데 뭘 ㅋㅋ 미국이든 중국이든 자국의 이익에 따라 움직이는거지. 쟤들의 성향이 무슨 상관 ㅋㅋ,True,group,race-others,"탈레반을 키운게 미국인데 뭘 ㅋㅋ, 성향이 무슨 상관 ㅋㅋ",탈레반,224908,True,"[56, 0]","[67, 21]",[['group']],"[['집단-민족, 인종, 국가-그 외', '집단-종교-이슬람교']]",[],[],hateful
kold-v1_34285,naver_news,2021-04-17,"[SNS세상] ""노래할 땐 사투리 안 쓰냐고?…지방말투 차별 마세요""",경상도우월주의는 니들끼리하세요 수도권서 하지말고 조선족이랑 투리괴성 구별못하니깐 인구빨지역주의로 대통령해먹는것들이,True,group,race-korean_chinese,경상도우월주의는 니들끼리하세요 수도권서 하지말고 조선족이랑 투리괴성 구별못하니깐 인구빨지역주의로 대통령해먹는것들이,조선족,235562,True,"[45, 0]","[62, 15]",[['not specified']],[['알 수 없음']],[],[],hateful
kold-v1_10542,naver_news,2021-04-27,"""이거 남혐 아냐?"" 이대남의 반격…폭발하는 젠더갈등",웩 아재 자연의 섭리 믿는거면 여자가 왜 한국남자 싫어하는지 바로 이해되지않음? 수컷성이 없는데 무슨 감정이 피어ㅋㅋㅋ,True,group,gender-male,수컷성이 없는데 무슨 감정이 피어ㅋㅋㅋ,,191733,True,[45],[65],[['group']],[['집단-성 정체성-남성']],[],[],hateful
kold-v1_02568,naver_news,2022-03-07,주님 모시는 삶 얼마나 좋은지 안내하는 ‘재소자들의 길잡이’,오늘 개독기사 왜이리 많누,True,group,religion-christian,개독기사,,231218,True,[3],[6],[['group']],[['집단-종교-기독교']],[],[],hateful
kold-v1_35130,naver_news,2022-03-08,"부산 여성·시민단체 ""차기 정부는 '성평등 정부'로 탈바꿈해야""",민노총과 꼴페미의 조합. 역대 최고의 쓰레기 기생충들,True,group,others-feminist,쓰레기 기생충들,"민노총, 꼴페미",236855,True,[0],[28],[['group']],[['집단-기타-그 외']],[],[],hateful
kold-v1_11801,youtube,2020-10-05,코로나 시국에 예배 강행으로 시끄러운 교회 불교와 천주교는 왜 조용할까?,목사들은 돈이 궁허니,True,group,religion-christian,목사들은 돈이 궁허니,목사들,94314,True,[5],[10],[['group']],[['집단-종교-기독교']],[0],[2],hateful
kold-v1_09434,youtube,2021-08-17,"정부 ""임신 14주까지 낙태 허용"" 여성단체 '개악' 반발 / JTBC 뉴스룸",내몸인데 내 맘대로 하겠다는대 뭔상관이냐는이유로 낙태죄 폐지 하는거면 군대 안가면 죄인되는 병역법도 폐지 해야지 ㅇㅇ낙태를 아예 못하게 한것도 아닌데 왜들 ㅈㄹ병들인지,True,group,gender-female,병들인지,,44687,True,[89],[92],[['group']],[['집단-성 정체성-여성']],[],[],hateful
kold-v1_04356,youtube,2021-07-22,동남아 태국을 무시하면 큰일나요!,세상은 넓고 또라이들이 많아요.. 신경쓰지 마세요. 화이팅입니다..~^^,True,group,race-southeast_asian,또라이들이 많아요,,233726,True,[7],[17],[['group']],"[['집단-민족, 인종, 국가-동남아시아']]",[],[],hateful
kold-v1_22632,naver_news,2021-08-26,"""이준석, 신남성연대…백래시 더이상 못참아"" 페미연대의 반격",남녀갈등을 조장하라는 북한의 지령을 충실히 수행하고있는 주사파와 민주당 김정은의 댕댕이들,True,group,politics-progressive,김정은의 댕댕이들,민주당,170408,True,[40],[48],[['group']],[['집단-정치-진보']],[36],[38],hateful
kold-v1_26629,naver_news,2022-03-27,"탈레반, 남성 보호자 없는 여성의 여객기 탑승 금지",탈레반 니들 안되겠다 한국 체미들 맛 봐야겠네 여성 단체 출격해라,True,group,others-feminist, 니들 안되겠다 한국 체미들 맛 봐야겠네 ,체미들,245866,True,[12],[24],[['group']],"[['집단-성 정체성-여성', '집단-성 정체성-페미니스트']]",[15],[16],hateful
kold-v1_24754,naver_news,2021-08-19,"우즈벡, 아프간 탈출 난민 운송위해 자국 2개 공항 제공(종합)",폴란드는 최하 후진국인데 저런데 돈쓰지말고 니나라나 좀 신경써라. 글고 외국에 돈벌러 나가는 국민들 교육좀시키고 보내고,True,group,race-others,폴란드는 최하 후진국인데 저런데 돈쓰지말고 니나라나 좀 신경써라. 글고 외국에 돈벌러 나가는 국민들 교육좀시키고 보내고,폴란드,169002,True,[0],[65],[['not specified']],[['알 수 없음']],[],[],hateful
kold-v1_15482,naver_news,2021-01-22,"[젠더마이크] 문재인 대통령 ""안타깝다…안타깝다…안타깝다…안타깝다""",문재앙과 여성(이용돈벌이)단체,True,group,politics-progressive & gender-female,"문재앙, 이용돈벌이",,234049,True,"[0, 5]","[2, 15]",[['individual']],[['개인']],[],[],hateful
kold-v1_15236,naver_news,2021-08-03,"박원순 유족 측 ""젠더 감수성은 한국 남성 중 박원순이 최고""",젠더 감수성이 넘쳐나서 여직원을 쓰다듬었던 거로군. 애정이 넘치는 사회냐? 그걸 또 옹호하고 있다니 저들에게 내편이란 위대하군.,True,group,others-others,"젠더 감수성이 넘쳐나서 여직원을 쓰다듬었던 거로군. 애정이 넘치는 사회냐?, 그걸 또 옹호하고 있다니 저들에게 내편이란 위대하군.",,106430,True,[42],[70],[['group']],[['집단-기타-그 외']],[],[],hateful
kold-v1_33687,naver_news,2021-08-08,[인터뷰] 혁신안은 해결 아닌 시작… 여성연합 운동의 가능성 봤다,나라피 빨아먹는 거머리 단체들,True,group,others-others,나라피 빨아먹는 거머리 단체들,,193374,True,[0],[15],[['group']],[['집단-기타-그 외']],[],[],hateful
kold-v1_11465,naver_news,2021-07-28,"성소수자 금메달리스트 ""자랑스럽다""…정의당 ""희망 선사""",게이레즈당,True,group,politics-progressive,게이레즈당,게이레즈당,148477,True,[0],[4],[['group']],[['집단-정치-진보']],[0],[4],hateful
kold-v1_08551,naver_news,2021-02-24,"정의당 ""문 대통령 차별 발언 꺼내든 안철수, 도긴개긴""",불의당은 아닥해라..간에붙었다 쓸개 붙었다 하는 돈벌네들..,True,group,politics-progressive," 아닥해라, 간에붙었다 쓸개 붙었다 하는 돈벌네들..",불의당,188898,True,[0],[32],[['other']],[['기타']],[],[],hateful
kold-v1_38422,naver_news,2021-06-24,“무스펙 페미가 1급?” “페미가 어때서”… 폭주하는 젠더 갈등,갈라치기는 이정부 내내 가져가는구나,True,group,politics-conservative,갈라치기는 이정부 내내 가져가는구나,,192902,True,[0],[18],[['other']],[['기타']],[],[],hateful
kold-v1_12288,youtube,2021-08-17,고립된 양떼목장에서 눈 맞아버린 두 남자 | 신의 나라 (God's Own Country) [뭅:리뷰] EP.17,? 뭔 감정선이냐? 맞짱 까는 줄 알았는데 갑자기 연애하네. 이게 게이 감수성이냐 아님 뭐가 존나 생략된거냐,True,group,gender-LGBTQ+,? 뭔 감정선이냐? 맞짱 까는 줄 알았는데 갑자기 연애하네. 이게 게이 감수성이냐 아님 뭐가 존나 생략된거냐,게이,147269,True,[0],[59],[['group']],[['집단-성적 지향-동성애자']],[],[],hateful
kold-v1_37433,naver_news,2021-08-23,"한국 도운 협력자들 ""수용 검토 중""…난민은 ""현재 협의 없어""",미국이싼똥 미국이치우라해라,True,group,race-others,미국이싼똥 미국이치우라해라,,233236,True,[0],[13],[['group']],"[['집단-민족, 인종, 국가-그 외']]",[],[],hateful
kold-v1_02882,naver_news,2021-07-21,北 난민·군인 넘어올라… 국경에 ‘CCTV 장성’ 쌓은 중국,빨리 망해라,True,group,race-chinese,빨리 망해라,,141882,True,[0],[5],[['group']],"[['집단-민족, 인종, 국가-그 외']]",[],[],hateful
kold-v1_06741,naver_news,2021-08-24,"[기자의 눈] ""난민은 정우성 집으로""…도 넘어선 혐오",꺼져 그냥 이슬람이싫은걸어쩌라고,True,group,religion-islam,꺼져 그냥 이슬람이싫은걸어쩌라고,이슬람,151218,True,[0],[1],[['group']],[['집단-종교-이슬람교']],[6],[8],hateful
kold-v1_16080,naver_news,2021-09-28,[김은영의 영상 뽀개기] 아버지의 성을 버린 여성과 여성연대 '오징어 게임',내 주변에 친구가 페미여서 페미질 하다가 어느순간 정신차리고 남자 잘 만나 결혼한 여성 있음. 그 정신차린 여성분 페미 극혐함. 페미는 뭐다?,True,group,others-feminist,그 정신차린 여성분 페미 극혐함. 페미는 뭐다?,"페미, 페미",183727,True,[53],[78],[['group']],[['집단-성 정체성-페미니스트']],[72],[73],hateful
kold-v1_03726,naver_news,2021-07-30,"안산 선수 향한 도 넘은 비방에 외신도 주목 ""온라인 학대""",난 진짜 한국남자 (들)너무 싫다 나이상관없이 우리나라는 발전하려면 남자다 없애라,True,group,gender-male,"난 진짜 한국남자 (들)너무 싫다, 나이상관없이 우리나라는 발전하려면 남자다 없애라",한국남자 (들),28713,True,[0],[44],[['group']],"[['집단-성 정체성-남성', '집단-민족, 인종, 국가-그 외']]",[5],[8],hateful
kold-v1_39022,naver_news,2021-01-10,"AI 이루다, 동성애·장애인 혐오 우려…성차별 편견도 발견(종합)",소아성애자는 정신병자 취급하면서 동성애자는 정신병이 아니라는것도 이상한거지. 물론 소아성애는 소아가 일방적으로 피해를 보니까 더 심각하게 취급하는거긴 하지만 동성애도 정상적인 정신상태는 아님. 단지 그것 말고는 다른 기능은 멀쩡하니까 그냥 섞여 사는거지,True,group,gender-LGBTQ+,"정신병자 취급, 정신병이 아니라는것도 이상한거지, 정상적인 정신상태는 아님. 단지 그것 말고는 다른 기능은 멀쩡하니까 그냥 섞여 사는거지","소아성애자, 동성애자",88355,True,"[7, 24, 88]","[13, 42, 140]","[['group'], ['group']]","[['집단-성적 지향-그 외'], ['집단-성적 지향-동성애자']]","[0, 18]","[4, 21]",hateful
kold-v1_31391,youtube,2021-07-22,유럽 '반이슬람 반이민' 시위 테러...군병력 투입 / YTN,미친 YTN 혐오? 지금 이슬람이 얼마나 위험한지 알고 하는 소리냐?,True,group,religion-islam,미친 YTN 혐오? 지금 이슬람이 얼마나 위험한지 알고 하는 소리냐?,이슬람,197007,True,[11],[37],[['group']],[['집단-종교-이슬람교']],[14],[16],hateful
kold-v1_02514,naver_news,2021-05-02,"""소시지 집은 손 모양이…"" 젠더 갈등에 등 터진 GS25 [종합]",요즘 여대생 거의다 뒤에어 몰래 저러는데 486 586들은 순수한 우리네 80년대 여대생 떠올리는건지 아니면 개팍하고 괴랄한거 알면서도 딸가진 앱이라 웃으며 흡족해 하는건지 원,True,group,gender-female,"요즘 여대생 거의다 뒤에어 몰래 저러는데, 개팍하고 괴랄한거 알면서도 딸가진 앱이라 웃으며 흡족해 하는건지 원",여대생,187020,True,[0],[97],[['group']],[['집단-성 정체성-여성']],[3],[5],hateful
